Info 0    [14:04:07.967] Starting TS Server
Info 31   [14:05:06.623] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 32   [14:05:06.631] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 8 structureChanged: false structureIsReused:: Completely Elapsed: 7.985906000249088ms
Info 33   [14:05:06.632] Different program with same set of files
Info 34   [14:05:07.210] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 35   [14:05:07.219] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 9 structureChanged: false structureIsReused:: Completely Elapsed: 8.487537000328302ms
Info 36   [14:05:07.219] Different program with same set of files
Info 37   [14:05:07.220] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 38   [14:05:07.226] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 10 structureChanged: false structureIsReused:: Completely Elapsed: 6.181629999540746ms
Info 39   [14:05:07.227] Different program with same set of files
Info 40   [14:05:08.416] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 41   [14:05:08.423] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 11 structureChanged: false structureIsReused:: Completely Elapsed: 6.33096699975431ms
Info 42   [14:05:08.423] Different program with same set of files
Info 43   [14:05:08.681] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 44   [14:05:08.688] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 12 structureChanged: false structureIsReused:: Completely Elapsed: 6.892043000087142ms
Info 45   [14:05:08.688] Different program with same set of files
Info 46   [14:05:09.137] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 47   [14:05:09.143] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 13 structureChanged: false structureIsReused:: Completely Elapsed: 6.350906999781728ms
Info 48   [14:05:09.144] Different program with same set of files
Info 49   [14:05:13.208] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 50   [14:05:13.214] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 14 structureChanged: false structureIsReused:: Completely Elapsed: 5.868683000095189ms
Info 51   [14:05:13.214] Different program with same set of files
Info 52   [14:05:13.218] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 53   [14:05:13.221] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 15 structureChanged: false structureIsReused:: Completely Elapsed: 2.8664619997143745ms
Info 54   [14:05:13.221] Different program with same set of files
Info 55   [14:05:13.630] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 56   [14:05:13.638] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 16 structureChanged: false structureIsReused:: Completely Elapsed: 7.542469000443816ms
Info 57   [14:05:13.638] Different program with same set of files
Info 58   [14:05:13.929] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 59   [14:05:13.930] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 17 structureChanged: false structureIsReused:: Completely Elapsed: 1.317518999800086ms
Info 60   [14:05:13.930] Different program with same set of files
Info 61   [14:05:14.694] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 62   [14:05:14.699] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 18 structureChanged: false structureIsReused:: Completely Elapsed: 4.325163000263274ms
Info 63   [14:05:14.699] Different program with same set of files
Info 64   [14:05:15.191] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 65   [14:05:15.196] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 19 structureChanged: false structureIsReused:: Completely Elapsed: 4.516351000405848ms
Info 66   [14:05:15.196] Different program with same set of files
Info 67   [14:05:16.862] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 68   [14:05:16.867] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 20 structureChanged: false structureIsReused:: Completely Elapsed: 4.37255600001663ms
Info 69   [14:05:16.867] Different program with same set of files
Info 70   [14:05:21.068] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 71   [14:05:21.072] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 21 structureChanged: false structureIsReused:: Completely Elapsed: 3.8759699994698167ms
Info 72   [14:05:21.073] Different program with same set of files
Info 73   [14:05:21.073] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 74   [14:05:21.077] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 22 structureChanged: false structureIsReused:: Completely Elapsed: 3.4563029995188117ms
Info 75   [14:05:21.077] Different program with same set of files
Info 76   [14:05:22.215] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 77   [14:05:22.221] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 23 structureChanged: false structureIsReused:: Completely Elapsed: 5.948638000525534ms
Info 78   [14:05:22.221] Different program with same set of files
Info 79   [14:05:22.500] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 80   [14:05:22.508] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 24 structureChanged: false structureIsReused:: Completely Elapsed: 7.926556000486016ms
Info 81   [14:05:22.508] Different program with same set of files
Info 82   [14:05:22.870] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 83   [14:05:22.880] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 25 structureChanged: false structureIsReused:: Completely Elapsed: 9.968612999655306ms
Info 84   [14:05:22.880] Different program with same set of files
Info 85   [14:05:29.055] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 86   [14:05:29.059] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 26 structureChanged: false structureIsReused:: Completely Elapsed: 3.4970199996605515ms
Info 87   [14:05:29.059] Different program with same set of files
Info 88   [14:05:29.815] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 89   [14:05:29.819] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 27 structureChanged: false structureIsReused:: Completely Elapsed: 4.181338999420404ms
Info 90   [14:05:29.819] Different program with same set of files
Info 91   [14:05:30.395] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 92   [14:05:30.399] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 28 structureChanged: false structureIsReused:: Completely Elapsed: 4.126461000181735ms
Info 93   [14:05:30.399] Different program with same set of files
Info 94   [14:05:30.766] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 95   [14:05:30.772] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 29 structureChanged: false structureIsReused:: Completely Elapsed: 5.669657999649644ms
Info 96   [14:05:30.772] Different program with same set of files
Info 97   [14:05:36.229] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 98   [14:05:36.233] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 30 structureChanged: false structureIsReused:: Completely Elapsed: 3.802174000069499ms
Info 99   [14:05:36.233] Different program with same set of files
Info 100  [14:05:36.482] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 101  [14:05:36.488] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 31 structureChanged: false structureIsReused:: Completely Elapsed: 5.589932000264525ms
Info 102  [14:05:36.488] Different program with same set of files
Info 103  [14:05:44.501] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 104  [14:05:44.508] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 32 structureChanged: false structureIsReused:: Completely Elapsed: 6.622712999582291ms
Info 105  [14:05:44.508] Different program with same set of files
Info 106  [14:05:45.291] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 107  [14:05:45.294] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 33 structureChanged: false structureIsReused:: Completely Elapsed: 2.9711380004882812ms
Info 108  [14:05:45.294] Different program with same set of files
Info 109  [14:05:45.836] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 110  [14:05:45.842] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 34 structureChanged: false structureIsReused:: Completely Elapsed: 5.965653999708593ms
Info 111  [14:05:45.842] Different program with same set of files
Info 112  [14:05:47.747] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 113  [14:05:47.751] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 35 structureChanged: false structureIsReused:: Completely Elapsed: 3.9047109996899962ms
Info 114  [14:05:47.751] Different program with same set of files
Info 115  [14:05:48.238] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 116  [14:05:48.242] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 36 structureChanged: false structureIsReused:: Completely Elapsed: 4.040707000531256ms
Info 117  [14:05:48.242] Different program with same set of files
Info 118  [14:05:48.857] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 119  [14:05:48.859] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 37 structureChanged: false structureIsReused:: Completely Elapsed: 2.4254430001601577ms
Info 120  [14:05:48.859] Different program with same set of files
Info 121  [14:05:49.474] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 122  [14:05:49.479] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 38 structureChanged: false structureIsReused:: Completely Elapsed: 4.699056000448763ms
Info 123  [14:05:49.479] Different program with same set of files
Info 124  [14:05:49.783] getCompletionData: Get current token: 0.032180000096559525
Info 125  [14:05:49.783] getCompletionData: Is inside comment: 0.0385750001296401
Info 126  [14:05:49.783] getCompletionData: Get previous token: 0.140968999825418
Info 127  [14:05:49.784] getCompletionsAtPosition: isCompletionListBlocker: 0.4710539998486638
Info 128  [14:05:49.785] getCompletionData: Semantic work: 0.9614479998126626
Info 129  [14:05:49.787] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.2686360003426671
Info 130  [14:05:49.804] getCompletionData: Get current token: 0.010707000270485878
Info 131  [14:05:49.804] getCompletionData: Is inside comment: 0.006371999159455299
Info 132  [14:05:49.804] getCompletionData: Get previous token: 0.04968800023198128
Info 133  [14:05:49.804] getCompletionsAtPosition: isCompletionListBlocker: 0.00715899933129549
Info 134  [14:05:49.804] getCompletionData: Semantic work: 0.021191000007092953
Info 135  [14:05:49.804] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.1386980004608631
Info 136  [14:05:49.805] getCompletionData: Get current token: 0.009573000483214855
Info 137  [14:05:49.805] getCompletionData: Is inside comment: 0.004359000362455845
Info 138  [14:05:49.805] getCompletionData: Get previous token: 0.042287999764084816
Info 139  [14:05:49.805] getCompletionsAtPosition: isCompletionListBlocker: 0.0061160000041127205
Info 140  [14:05:49.805] getCompletionData: Semantic work: 0.016097999177873135
Info 141  [14:05:49.805] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.035081000067293644
Info 142  [14:05:49.805] getCompletionData: Get current token: 0.008326999843120575
Info 143  [14:05:49.805] getCompletionData: Is inside comment: 0.004290999844670296
Info 144  [14:05:49.805] getCompletionData: Get previous token: 0.040816000662744045
Info 145  [14:05:49.806] getCompletionsAtPosition: isCompletionListBlocker: 0.014233999885618687
Info 146  [14:05:49.806] getCompletionData: Semantic work: 0.02350500039756298
Info 147  [14:05:49.806] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.03759200032800436
Info 148  [14:05:50.296] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 149  [14:05:50.299] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 39 structureChanged: false structureIsReused:: Completely Elapsed: 3.1277250004932284ms
Info 150  [14:05:50.300] Different program with same set of files
Info 151  [14:05:54.472] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 152  [14:05:54.477] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 40 structureChanged: false structureIsReused:: Completely Elapsed: 4.737213999964297ms
Info 153  [14:05:54.477] Different program with same set of files
Info 154  [14:05:55.476] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 155  [14:05:55.482] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 41 structureChanged: false structureIsReused:: Completely Elapsed: 5.358181000687182ms
Info 156  [14:05:55.482] Different program with same set of files
Info 157  [14:05:56.140] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 158  [14:05:56.144] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 42 structureChanged: false structureIsReused:: Completely Elapsed: 4.567278999835253ms
Info 159  [14:05:56.144] Different program with same set of files
Err 160   [14:05:56.469] Exception on executing command {"command":"getCodeFixes","seq":407,"type":"request","arguments":{"file":"/Users/samuelbanya/hub/Development/code/phase-1/phase-1-object-orientation-in-javascript/index.js","startLine":3,"startOffset":11,"endLine":3,"endOffset":11,"errorCodes":[7028]}}:

    BADCLIENT: Bad error code, 7028 not found in range 52..52 (found: false, false, false, false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isLabeledStatement'.

    Error: BADCLIENT: Bad error code, 7028 not found in range 52..52 (found: false, false, false, false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isLabeledStatement'.
        at Object.cast (/usr/local/lib/node_modules/typescript/lib/tsserver.js:1507:25)
        at doChange (/usr/local/lib/node_modules/typescript/lib/tsserver.js:151195:39)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:151187:96
        at Function.ChangeTracker.with (/usr/local/lib/node_modules/typescript/lib/tsserver.js:144341:17)
        at Object.getCodeActions (/usr/local/lib/node_modules/typescript/lib/tsserver.js:151187:64)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:145527:77
        at Object.flatMap (/usr/local/lib/node_modules/typescript/lib/tsserver.js:522:25)
        at Object.getFixes (/usr/local/lib/node_modules/typescript/lib/tsserver.js:145527:23)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:160394:35
        at Object.flatMap (/usr/local/lib/node_modules/typescript/lib/tsserver.js:522:25)
        at Object.getCodeFixesAtPosition (/usr/local/lib/node_modules/typescript/lib/tsserver.js:160392:23)
        at IOSession.Session.getCodeFixes (/usr/local/lib/node_modules/typescript/lib/tsserver.js:171880:64)
        at Session.handlers.ts.Map.ts.getEntries._a.<computed> (/usr/local/lib/node_modules/typescript/lib/tsserver.js:170516:61)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:172193:88
        at IOSession.Session.executeWithRequestId (/usr/local/lib/node_modules/typescript/lib/tsserver.js:172184:28)
        at IOSession.Session.executeCommand (/usr/local/lib/node_modules/typescript/lib/tsserver.js:172193:33)
        at IOSession.Session.onMessage (/usr/local/lib/node_modules/typescript/lib/tsserver.js:172219:35)
        at Interface.<anonymous> (/usr/local/lib/node_modules/typescript/lib/tsserver.js:174824:31)
        at Interface.emit (node:events:526:28)
        at Interface._onLine (node:readline:487:10)
        at Interface._normalWrite (node:readline:661:12)
        at Socket.ondata (node:readline:269:10)
        at Socket.emit (node:events:526:28)
        at addChunk (node:internal/streams/readable:315:12)
        at readableAddChunk (node:internal/streams/readable:289:9)
        at Socket.Readable.push (node:internal/streams/readable:228:10)
        at Pipe.onStreamRead (node:internal/stream_base_commons:190:23)
Info 161  [14:05:57.532] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 162  [14:05:57.538] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 43 structureChanged: false structureIsReused:: Completely Elapsed: 5.843541000038385ms
Info 163  [14:05:57.539] Different program with same set of files
Info 164  [14:05:57.857] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 165  [14:05:57.863] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 44 structureChanged: false structureIsReused:: Completely Elapsed: 5.367475000210106ms
Info 166  [14:05:57.863] Different program with same set of files
Info 167  [14:05:59.137] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 168  [14:05:59.144] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 45 structureChanged: false structureIsReused:: Completely Elapsed: 6.1163849998265505ms
Info 169  [14:05:59.144] Different program with same set of files
Err 170   [14:05:59.450] Exception on executing command {"command":"getCodeFixes","seq":442,"type":"request","arguments":{"file":"/Users/samuelbanya/hub/Development/code/phase-1/phase-1-object-orientation-in-javascript/index.js","startLine":3,"startOffset":21,"endLine":3,"endOffset":21,"errorCodes":[7028]}}:

    BADCLIENT: Bad error code, 7028 not found in range 62..62 (found: false, false, false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isLabeledStatement'.

    Error: BADCLIENT: Bad error code, 7028 not found in range 62..62 (found: false, false, false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isLabeledStatement'.
        at Object.cast (/usr/local/lib/node_modules/typescript/lib/tsserver.js:1507:25)
        at doChange (/usr/local/lib/node_modules/typescript/lib/tsserver.js:151195:39)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:151187:96
        at Function.ChangeTracker.with (/usr/local/lib/node_modules/typescript/lib/tsserver.js:144341:17)
        at Object.getCodeActions (/usr/local/lib/node_modules/typescript/lib/tsserver.js:151187:64)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:145527:77
        at Object.flatMap (/usr/local/lib/node_modules/typescript/lib/tsserver.js:522:25)
        at Object.getFixes (/usr/local/lib/node_modules/typescript/lib/tsserver.js:145527:23)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:160394:35
        at Object.flatMap (/usr/local/lib/node_modules/typescript/lib/tsserver.js:522:25)
        at Object.getCodeFixesAtPosition (/usr/local/lib/node_modules/typescript/lib/tsserver.js:160392:23)
        at IOSession.Session.getCodeFixes (/usr/local/lib/node_modules/typescript/lib/tsserver.js:171880:64)
        at Session.handlers.ts.Map.ts.getEntries._a.<computed> (/usr/local/lib/node_modules/typescript/lib/tsserver.js:170516:61)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:172193:88
        at IOSession.Session.executeWithRequestId (/usr/local/lib/node_modules/typescript/lib/tsserver.js:172184:28)
        at IOSession.Session.executeCommand (/usr/local/lib/node_modules/typescript/lib/tsserver.js:172193:33)
        at IOSession.Session.onMessage (/usr/local/lib/node_modules/typescript/lib/tsserver.js:172219:35)
        at Interface.<anonymous> (/usr/local/lib/node_modules/typescript/lib/tsserver.js:174824:31)
        at Interface.emit (node:events:526:28)
        at Interface._onLine (node:readline:487:10)
        at Interface._normalWrite (node:readline:661:12)
        at Socket.ondata (node:readline:269:10)
        at Socket.emit (node:events:526:28)
        at addChunk (node:internal/streams/readable:315:12)
        at readableAddChunk (node:internal/streams/readable:289:9)
        at Socket.Readable.push (node:internal/streams/readable:228:10)
        at Pipe.onStreamRead (node:internal/stream_base_commons:190:23)
Info 171  [14:05:59.770] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 172  [14:05:59.775] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 46 structureChanged: false structureIsReused:: Completely Elapsed: 4.667355000041425ms
Info 173  [14:05:59.775] Different program with same set of files
Info 174  [14:06:01.761] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 175  [14:06:01.764] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 47 structureChanged: false structureIsReused:: Completely Elapsed: 3.5478370003402233ms
Info 176  [14:06:01.764] Different program with same set of files
Err 177   [14:06:02.082] Exception on executing command {"command":"getCodeFixes","seq":457,"type":"request","arguments":{"file":"/Users/samuelbanya/hub/Development/code/phase-1/phase-1-object-orientation-in-javascript/index.js","startLine":4,"startOffset":9,"endLine":4,"endOffset":9,"errorCodes":[7028]}}:

    BADCLIENT: Bad error code, 7028 not found in range 71..71 (found: false, false, false, false, false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isLabeledStatement'.

    Error: BADCLIENT: Bad error code, 7028 not found in range 71..71 (found: false, false, false, false, false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isLabeledStatement'.
        at Object.cast (/usr/local/lib/node_modules/typescript/lib/tsserver.js:1507:25)
        at doChange (/usr/local/lib/node_modules/typescript/lib/tsserver.js:151195:39)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:151187:96
        at Function.ChangeTracker.with (/usr/local/lib/node_modules/typescript/lib/tsserver.js:144341:17)
        at Object.getCodeActions (/usr/local/lib/node_modules/typescript/lib/tsserver.js:151187:64)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:145527:77
        at Object.flatMap (/usr/local/lib/node_modules/typescript/lib/tsserver.js:522:25)
        at Object.getFixes (/usr/local/lib/node_modules/typescript/lib/tsserver.js:145527:23)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:160394:35
        at Object.flatMap (/usr/local/lib/node_modules/typescript/lib/tsserver.js:522:25)
        at Object.getCodeFixesAtPosition (/usr/local/lib/node_modules/typescript/lib/tsserver.js:160392:23)
        at IOSession.Session.getCodeFixes (/usr/local/lib/node_modules/typescript/lib/tsserver.js:171880:64)
        at Session.handlers.ts.Map.ts.getEntries._a.<computed> (/usr/local/lib/node_modules/typescript/lib/tsserver.js:170516:61)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:172193:88
        at IOSession.Session.executeWithRequestId (/usr/local/lib/node_modules/typescript/lib/tsserver.js:172184:28)
        at IOSession.Session.executeCommand (/usr/local/lib/node_modules/typescript/lib/tsserver.js:172193:33)
        at IOSession.Session.onMessage (/usr/local/lib/node_modules/typescript/lib/tsserver.js:172219:35)
        at Interface.<anonymous> (/usr/local/lib/node_modules/typescript/lib/tsserver.js:174824:31)
        at Interface.emit (node:events:526:28)
        at Interface._onLine (node:readline:487:10)
        at Interface._normalWrite (node:readline:661:12)
        at Socket.ondata (node:readline:269:10)
        at Socket.emit (node:events:526:28)
        at addChunk (node:internal/streams/readable:315:12)
        at readableAddChunk (node:internal/streams/readable:289:9)
        at Socket.Readable.push (node:internal/streams/readable:228:10)
        at Pipe.onStreamRead (node:internal/stream_base_commons:190:23)
Info 178  [14:06:02.492] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 179  [14:06:02.504] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 48 structureChanged: false structureIsReused:: Completely Elapsed: 11.471257000230253ms
Info 180  [14:06:02.504] Different program with same set of files
Info 181  [14:06:03.541] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 182  [14:06:03.545] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 49 structureChanged: false structureIsReused:: Completely Elapsed: 4.3596850000321865ms
Info 183  [14:06:03.546] Different program with same set of files
Err 184   [14:06:03.855] Exception on executing command {"command":"getCodeFixes","seq":476,"type":"request","arguments":{"file":"/Users/samuelbanya/hub/Development/code/phase-1/phase-1-object-orientation-in-javascript/index.js","startLine":4,"startOffset":19,"endLine":4,"endOffset":19,"errorCodes":[7028]}}:

    BADCLIENT: Bad error code, 7028 not found in range 81..81 (found: false, false, false, false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isLabeledStatement'.

    Error: BADCLIENT: Bad error code, 7028 not found in range 81..81 (found: false, false, false, false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isLabeledStatement'.
        at Object.cast (/usr/local/lib/node_modules/typescript/lib/tsserver.js:1507:25)
        at doChange (/usr/local/lib/node_modules/typescript/lib/tsserver.js:151195:39)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:151187:96
        at Function.ChangeTracker.with (/usr/local/lib/node_modules/typescript/lib/tsserver.js:144341:17)
        at Object.getCodeActions (/usr/local/lib/node_modules/typescript/lib/tsserver.js:151187:64)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:145527:77
        at Object.flatMap (/usr/local/lib/node_modules/typescript/lib/tsserver.js:522:25)
        at Object.getFixes (/usr/local/lib/node_modules/typescript/lib/tsserver.js:145527:23)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:160394:35
        at Object.flatMap (/usr/local/lib/node_modules/typescript/lib/tsserver.js:522:25)
        at Object.getCodeFixesAtPosition (/usr/local/lib/node_modules/typescript/lib/tsserver.js:160392:23)
        at IOSession.Session.getCodeFixes (/usr/local/lib/node_modules/typescript/lib/tsserver.js:171880:64)
        at Session.handlers.ts.Map.ts.getEntries._a.<computed> (/usr/local/lib/node_modules/typescript/lib/tsserver.js:170516:61)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:172193:88
        at IOSession.Session.executeWithRequestId (/usr/local/lib/node_modules/typescript/lib/tsserver.js:172184:28)
